Date;Annee;Jour;Mois;Day Week;Schedule Type;Week Index;Index Day Week;Time Slot;Number of Boarding Passengers;Number of Disembarking Passengers;Number of Stops
2020-04-14;2020;14;4;Mardi;VACANCES;16;2;22;2186;2360;5312
2020-04-14;2020;14;4;Mardi;VACANCES;16;2;5;1690;1375;3132
2020-04-14;2020;14;4;Mardi;VACANCES;16;2;23;1388;1503;5317
2020-04-14;2020;14;4;Mardi;VACANCES;16;2;1;32;51;276
2020-04-15;2020;15;4;Mercredi;VACANCES;16;3;17;10979;11138;7359
2020-04-15;2020;15;4;Mercredi;VACANCES;16;3;13;8548;8452;6696
2020-04-15;2020;15;4;Mercredi;VACANCES;16;3;8;6159;6144;6525
2020-04-15;2020;15;4;Mercredi;VACANCES;16;3;0;670;874;3880
2020-04-15;2020;15;4;Mercredi;VACANCES;16;3;4;164;120;575
2020-04-15;2020;15;4;Mercredi;VACANCES;16;3;1;14;28;277
2020-04-16;2020;16;4;Jeudi;VACANCES;16;4;17;10800;10996;7305
2020-04-16;2020;16;4;Jeudi;VACANCES;16;4;15;9445;9408;6769
2020-04-16;2020;16;4;Jeudi;VACANCES;16;4;11;6987;6765;5664
2020-04-16;2020;16;4;Jeudi;VACANCES;16;4;9;5826;5838;5737
2020-04-16;2020;16;4;Jeudi;VACANCES;16;4;22;2511;2669;5395
2020-04-16;2020;16;4;Jeudi;VACANCES;16;4;1;22;49;277
2020-04-17;2020;17;4;Vendredi;VACANCES;16;5;18;9172;9560;7285
2020-04-17;2020;17;4;Vendredi;VACANCES;16;5;10;6671;6611;5631
2020-04-17;2020;17;4;Vendredi;VACANCES;16;5;0;896;1113;3852
2020-04-18;2020;18;4;Samedi;VACANCES;16;6;11;5724;5727;5410
2020-04-18;2020;18;4;Samedi;VACANCES;16;6;8;3346;3192;5496
2020-04-18;2020;18;4;Samedi;VACANCES;16;6;23;2067;2135;5319
2020-04-18;2020;18;4;Samedi;VACANCES;16;6;6;1710;1652;4995
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;17;6059;6221;6639
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;15;5578;5507;6548
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;21;3171;3283;5341
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;22;2305;2447;5297
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;23;1496;1615;5318
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;6;1146;1132;4926
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;5;591;471;3117
2020-04-19;2020;19;4;Dimanche;VACANCES;16;7;1;31;54;283
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;15;10091;9940;6838
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;18;9298;9599;7362
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;14;9183;9147;6826
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;19;7312;7675;6764
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;10;6591;6528;5688
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;6;3856;3614;5674
2020-04-20;2020;20;4;Lundi;NORMAL;17;1;22;2465;2625;5160
2020-04-21;2020;21;4;Mardi;NORMAL;17;2;17;11730;11823;7308
2020-04-21;2020;21;4;Mardi;NORMAL;17;2;15;9948;9685;6849
2020-04-21;2020;21;4;Mardi;NORMAL;17;2;21;3378;3487;5324
2020-04-21;2020;21;4;Mardi;NORMAL;17;2;22;2470;2597;5341
2020-04-21;2020;21;4;Mardi;NORMAL;17;2;23;1472;1615;5299
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;16;11901;11782;7181
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;12;8375;8205;6060
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;19;7745;8052;6748
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;9;6261;6253;5802
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;20;5601;5964;5684
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;22;2883;3035;5311
2020-04-22;2020;22;4;Mercredi;NORMAL;17;3;23;1876;2027;5294
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;17;12986;13075;7376
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;14;10171;10160;6861
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;13;9702;9570;6681
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;11;7684;7576;5775
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;10;6911;6829;5761
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;7;6034;5672;6553
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;20;5761;6193;5698
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;21;4318;4433;5325
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;22;2838;3028;5307
2020-04-23;2020;23;4;Jeudi;NORMAL;17;4;5;1801;1409;3223
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;15;11977;11807;6786
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;10;7294;7266;5720
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;9;6742;6655;5831
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;6;3974;3784;5711
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;22;3298;3457;5256
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;23;2321;2413;5270
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;0;1159;1443;3882
2020-04-24;2020;24;4;Vendredi;NORMAL;17;5;1;62;118;288
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;13;8467;8371;6527
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;18;8043;8109;6840
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;9;4756;4569;5557
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;20;4573;4747;5690
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;21;4327;4347;5356
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;7;2376;2217;5578
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;23;2290;2437;5283
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;6;1821;1752;5164
2020-04-25;2020;25;4;Samedi;SAMEDI;17;6;1;69;107;286
2020-04-26;2020;26;4;Dimanche;DIMANCHE;17;7;18;6071;6264;6609
2020-04-26;2020;26;4;Dimanche;DIMANCHE;17;7;21;3769;3832;5313
2020-04-26;2020;26;4;Dimanche;DIMANCHE;17;7;10;2841;2724;5500
2020-04-26;2020;26;4;Dimanche;DIMANCHE;17;7;22;2744;2874;5298
2020-04-26;2020;26;4;Dimanche;DIMANCHE;17;7;1;32;61;287
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;16;15711;15216;8477
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;15;13643;13581;8162
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;12;11507;11347;6475
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;8;9610;9827;7602
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;9;8840;8901;7038
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;7;8358;7854;7515
2020-04-27;2020;27;4;Lundi;NORMAL;18;1;6;5161;4711;6445
2020-04-28;2020;28;4;Mardi;NORMAL;18;2;14;12801;12808;7693
2020-04-28;2020;28;4;Mardi;NORMAL;18;2;13;12267;12153;7094
2020-04-28;2020;28;4;Mardi;NORMAL;18;2;8;9833;9964;7541
2020-04-28;2020;28;4;Mardi;NORMAL;18;2;7;8576;8097;7504
2020-04-28;2020;28;4;Mardi;NORMAL;18;2;21;3694;3848;5340
2020-04-28;2020;28;4;Mardi;NORMAL;18;2;23;1740;1889;5274
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;17;16541;16758;8391
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;15;13520;13523;8164
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;14;13159;12971;7836
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;18;12915;13356;7503
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;13;12270;12255;7089
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;11;9805;9523;6108
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;19;9603;10163;6784
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;21;4388;4495;5331
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;22;3376;3521;5331
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;23;2211;2375;5314
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;5;2161;1654;3254
2020-04-29;2020;29;4;Mercredi;NORMAL;18;3;1;57;98;288
2020-04-30;2020;30;4;Jeudi;NORMAL;18;4;14;13669;13429;7826
2020-04-30;2020;30;4;Jeudi;NORMAL;18;4;19;9117;9618;6844
2020-04-30;2020;30;4;Jeudi;NORMAL;18;4;0;826;1065;3921
2020-04-30;2020;30;4;Jeudi;NORMAL;18;4;4;187;120;589
2020-05-01;2020;1;5;Vendredi;NORMAL;18;5;17;17046;17344;8319
2020-05-01;2020;1;5;Vendredi;NORMAL;18;5;14;15417;15295;7841
2020-05-01;2020;1;5;Vendredi;NORMAL;18;5;12;12756;12477;6418
2020-05-01;2020;1;5;Vendredi;NORMAL;18;5;11;11295;11009;6051
2020-05-01;2020;1;5;Vendredi;NORMAL;18;5;8;10107;10187;7486
2020-05-01;2020;1;5;Vendredi;NORMAL;18;5;4;236;184;582
2020-05-02;2020;2;5;Samedi;SAMEDI;18;6;17;11676;11883;6871
2020-05-02;2020;2;5;Samedi;SAMEDI;18;6;13;10822;10494;6641
2020-05-02;2020;2;5;Samedi;SAMEDI;18;6;21;4189;4120;5349
2020-05-02;2020;2;5;Samedi;SAMEDI;18;6;23;2874;2955;5297
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;16;33202;33945;9386
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;11;24818;24008;7040
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;9;17915;17436;6585
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;23;9061;9227;5446
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;5;2139;1867;3719
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;4;295;194;558
2021-05-29;2021;29;5;Samedi;SAMEDI;21;6;1;223;464;289
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;16;17418;17301;6545
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;14;16133;16085;6574
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;13;15006;14861;6403
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;9;8447;7933;5296
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;8;5179;4698;4777
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;6;2065;1940;4185
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;4;319;230;492
2021-05-30;2021;30;5;Dimanche;DIMANCHE;21;7;1;38;73;233
2021-05-31;2021;31;5;Lundi;NORMAL;22;1;7;37977;33748;14823
2021-05-31;2021;31;5;Lundi;NORMAL;22;1;15;37852;36643;11008
2021-05-31;2021;31;5;Lundi;NORMAL;22;1;12;36914;37063;11349
2021-05-31;2021;31;5;Lundi;NORMAL;22;1;9;28120;28951;12466
2021-05-31;2021;31;5;Lundi;NORMAL;22;1;23;4236;4509;5437
2021-06-01;2021;1;6;Mardi;NORMAL;22;2;18;41391;44006;15581
2021-06-01;2021;1;6;Mardi;NORMAL;22;2;15;39339;38068;11105
2021-06-01;2021;1;6;Mardi;NORMAL;22;2;13;38080;38142;11366
2021-06-01;2021;1;6;Mardi;NORMAL;22;2;11;31245;30294;10729
2021-06-01;2021;1;6;Mardi;NORMAL;22;2;19;27639;30091;13045
2021-06-01;2021;1;6;Mardi;NORMAL;22;2;20;17040;18315;9226
2021-06-02;2021;2;6;Mercredi;NORMAL;22;3;12;43473;43897;11396
2021-06-02;2021;2;6;Mercredi;NORMAL;22;3;7;37518;33435;14972
2021-06-02;2021;2;6;Mercredi;NORMAL;22;3;11;33867;32435;10711
2021-06-02;2021;2;6;Mercredi;NORMAL;22;3;9;29707;30881;12591
2021-06-02;2021;2;6;Mercredi;NORMAL;22;3;22;7115;7512;5561
2021-06-02;2021;2;6;Mercredi;NORMAL;22;3;5;5050;3847;5039
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;8;42884;45069;15217
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;7;38122;33637;14982
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;9;30517;31863;12595
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;19;27445;29500;12787
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;6;14421;12233;9723
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;4;316;202;615
2021-06-03;2021;3;6;Jeudi;NORMAL;22;4;1;93;161;259
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;17;54435;54451;15556
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;18;43534;46003;15581
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;15;42330;41050;11056
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;8;41324;43559;15185
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;7;36590;32052;14921
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;14;33757;33140;10700
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;11;33300;32078;10812
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;10;28307;28236;10696
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;6;14276;12340;9674
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;22;10172;10464;5554
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;0;4207;5177;3956
2021-06-04;2021;4;6;Vendredi;NORMAL;22;5;4;336;223;617
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;15;29790;29706;9406
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;17;29613;30037;9495
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;13;29068;28631;8992
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;11;25284;24590;7157
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;19;19103;20442;7991
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;6;3654;3361;5713
2021-06-05;2021;5;6;Samedi;SAMEDI;22;6;5;2081;1768;3713
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;17;17854;17813;6569
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;13;15071;14838;6411
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;12;14375;14293;5774
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;9;8615;8329;5373
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;21;7620;7935;4906
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;8;5392;4841;4772
2021-06-06;2021;6;6;Dimanche;DIMANCHE;22;7;1;44;92;220
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;8;43397;45735;14707
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;18;40127;42671;15150
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;12;37054;36796;11279
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;13;35777;36052;11118
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;19;23669;26395;12762
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;20;13883;15036;9236
2021-06-07;2021;7;6;Lundi;NORMAL;23;1;22;6345;6792;5603
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;18;40431;42689;15474
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;15;38935;38111;10886
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;12;37712;37972;11356
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;10;27238;27390;10479
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;20;15062;16520;9141
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;4;381;262;619
2021-06-08;2021;8;6;Mardi;NORMAL;23;2;1;48;124;257
2021-06-09;2021;9;6;Mercredi;NORMAL;23;3;11;33397;31977;10591
2021-06-09;2021;9;6;Mercredi;NORMAL;23;3;4;314;206;601
2021-06-10;2021;10;6;Jeudi;NORMAL;23;4;17;55250;55513;15085
2021-06-10;2021;10;6;Jeudi;NORMAL;23;4;7;39019;34589;14753
2021-06-10;2021;10;6;Jeudi;NORMAL;23;4;21;11216;11819;6346
2021-06-10;2021;10;6;Jeudi;NORMAL;23;4;5;5248;3964;4932
2021-06-10;2021;10;6;Jeudi;NORMAL;23;4;4;340;228;612
2021-06-10;2021;10;6;Jeudi;NORMAL;23;4;1;146;229;258
2021-06-11;2021;11;6;Vendredi;NORMAL;23;5;17;52292;52845;15155
2021-06-11;2021;11;6;Vendredi;NORMAL;23;5;12;38047;38261;11196
2021-06-11;2021;11;6;Vendredi;NORMAL;23;5;19;31390;33781;12729
2021-06-11;2021;11;6;Vendredi;NORMAL;23;5;20;19920;21619;9117
2021-06-11;2021;11;6;Vendredi;NORMAL;23;5;0;5369;6495;3869
2021-06-11;2021;11;6;Vendredi;NORMAL;23;5;4;411;295;608
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;15;30509;30603;9353
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;17;30498;30719;9442
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;14;29804;29617;9121
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;18;28386;28942;9324
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;12;27686;27516;8533
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;8;12762;11893;6308
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;7;7261;6679;6119
2021-06-12;2021;12;6;Samedi;SAMEDI;23;6;4;462;319;547
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;18;17838;17792;6482
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;13;15531;15400;6303
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;21;9147;9489;4827
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;9;8893;8400;5245
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;22;6810;7283;4467
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;8;5793;5319;4654
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;23;4860;5102;4435
2021-06-13;2021;13;6;Dimanche;DIMANCHE;23;7;4;423;329;443
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;17;53626;54486;14051
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;13;36626;36294;11027
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;7;34502;30737;14564
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;11;30139;29717;10545
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;9;26793;28111;11665
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;6;14478;12481;9450
2021-06-14;2021;14;6;Lundi;NORMAL;24;1;5;5187;3922;4920
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;17;58358;60157;12870
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;16;51708;49562;11764
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;12;36301;36514;11188
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;9;29670;31052;12215
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;19;18293;18531;6238
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;22;8879;9003;5237
2021-06-15;2021;15;6;Mardi;NORMAL;24;2;0;2964;3788;3765
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;8;30535;31277;12087
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;7;25346;23391;12591
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;9;23418;24001;10808
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;14;23116;22195;6871
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;12;21972;21231;6623
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;13;17955;18193;5992
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;21;9550;9281;4033
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;20;9519;10002;4283
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;23;6586;6799;4972
2021-06-16;2021;16;6;Mercredi;NORMAL;24;3;0;2554;3310;3652
2021-06-17;2021;17;6;Jeudi;NORMAL;24;4;16;50967;48567;14286
2021-06-17;2021;17;6;Jeudi;NORMAL;24;4;15;39273;38611;10946
2021-06-17;2021;17;6;Jeudi;NORMAL;24;4;14;33915;33500;10822
2021-06-17;2021;17;6;Jeudi;NORMAL;24;4;11;31329;30416;10745
2021-06-17;2021;17;6;Jeudi;NORMAL;24;4;10;28094;28163;10680
2021-06-17;2021;17;6;Jeudi;NORMAL;24;4;22;10140;10817;5482
2021-06-18;2021;18;6;Vendredi;NORMAL;24;5;16;51199;49571;14520
2021-06-18;2021;18;6;Vendredi;NORMAL;24;5;10;28173;28249;10656
2021-06-18;2021;18;6;Vendredi;NORMAL;24;5;0;6211;7377;3941
2021-06-18;2021;18;6;Vendredi;NORMAL;24;5;5;5477;4241;5095
2021-06-19;2021;19;6;Samedi;SAMEDI;24;6;14;30621;30067;9082
2021-06-19;2021;19;6;Samedi;SAMEDI;24;6;9;18592;17883;6641
2021-06-19;2021;19;6;Samedi;SAMEDI;24;6;21;13095;13335;5495
2021-06-19;2021;19;6;Samedi;SAMEDI;24;6;23;11039;11374;5357
2021-06-19;2021;19;6;Samedi;SAMEDI;24;6;7;7325;6590;6094
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;17;18852;19355;6550
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;14;13265;13460;6592
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;11;13085;12706;5504
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;10;10564;10244;5500
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;21;7354;7566;4900
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;22;5946;6221;4553
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;23;4192;4507;4505
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;6;2652;2622;4227
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;0;1765;2219;3379
2021-06-20;2021;20;6;Dimanche;DIMANCHE;24;7;1;53;98;219
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;16;50905;48974;14363
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;18;39562;42047;15347
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;14;33356;32853;10862
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;9;30260;31382;12446
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;11;29170;28524;10645
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;10;28608;29007;10681
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;0;2402;3022;3915
2021-06-21;2021;21;6;Lundi;NORMAL;25;1;1;137;246;261
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;17;54816;54784;15177
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;14;33257;32616;10743
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;9;30796;32842;12367
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;11;30653;29745;10757
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;21;11492;11966;6366
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;23;6512;6925;5474
2021-06-22;2021;22;6;Mardi;NORMAL;25;2;5;5607;4296;5021
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;16;46339;44794;14248
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;15;39067;38411;11109
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;14;36857;36389;10827
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;19;33129;36086;12886
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;20;18586;20138;9223
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;6;14153;12469;9654
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;22;7739;8156;5551
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;23;7492;7649;5473
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;5;5575;4205;5031
2021-06-23;2021;23;6;Mercredi;NORMAL;25;3;4;347;215;618
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;16;54219;53937;14421
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;8;44620;46313;15107
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;13;36741;36361;11349
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;12;35346;35743;11434
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;14;33782;33295;10789
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;11;31046;30253;10783
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;10;28128;28146;10572
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;6;14382;12511;9731
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;5;5432;4140;5050
2021-06-24;2021;24;6;Jeudi;NORMAL;25;4;0;3112;4040;3927
2021-06-25;2021;25;6;Vendredi;NORMAL;25;5;16;52148;51228;14335
2021-06-25;2021;25;6;Vendredi;NORMAL;25;5;17;49779;50191;15350
2021-06-25;2021;25;6;Vendredi;NORMAL;25;5;11;32756;31558;10729
2021-06-25;2021;25;6;Vendredi;NORMAL;25;5;9;31453;32482;12470
2021-06-25;2021;25;6;Vendredi;NORMAL;25;5;22;11771;12069;5442
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;16;31794;31769;9486
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;17;31296;31770;9532
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;18;29723;30181;9404
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;11;24766;24418;6933
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;19;20930;22042;8006
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;20;16887;17532;6236
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;21;13014;13268;5619
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;23;11253;11366;5422
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;7;7115;6377;6085
2021-06-26;2021;26;6;Samedi;SAMEDI;25;6;0;6826;7966;3977
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;18;17037;17264;6573
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;15;16610;16528;6592
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;13;14868;14619;6377
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;19;14387;15028;6108
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;7;3232;3082;4513
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;6;2507;2360;4179
2021-06-27;2021;27;6;Dimanche;DIMANCHE;25;7;4;592;448;501
2021-06-28;2021;28;6;Lundi;NORMAL;26;1;16;46536;44260;14290
2021-06-28;2021;28;6;Lundi;NORMAL;26;1;18;38155;40422;15517
2021-06-28;2021;28;6;Lundi;NORMAL;26;1;8;37315;38157;15032
2021-06-28;2021;28;6;Lundi;NORMAL;26;1;13;33722;33193;11113
2021-06-28;2021;28;6;Lundi;NORMAL;26;1;12;31444;31391;11121
2021-06-28;2021;28;6;Lundi;NORMAL;26;1;19;25609;27630;12977
