,Date,Day Week,Week Index,Index Day Week,Time Slot,Number of Boarding Passengers,Number of Stops,Schedule Type,Day,Month,Year
54219,2022-07-26,Mardi,30,2,1,245,348,VACANCES,26,7,2022
54220,2022-07-27,Mercredi,30,3,14,31280,9244,VACANCES,27,7,2022
54221,2022-07-27,Mercredi,30,3,13,29057,9388,VACANCES,27,7,2022
54222,2022-07-27,Mercredi,30,3,11,26594,9140,VACANCES,27,7,2022
54223,2022-07-27,Mercredi,30,3,9,25020,10885,VACANCES,27,7,2022
54224,2022-07-27,Mercredi,30,3,7,23569,13225,VACANCES,27,7,2022
54225,2022-07-27,Mercredi,30,3,22,11986,5617,VACANCES,27,7,2022
54226,2022-07-27,Mercredi,30,3,5,5819,5370,VACANCES,27,7,2022
54227,2022-07-28,Jeudi,30,4,18,39947,13380,VACANCES,28,7,2022
54228,2022-07-28,Jeudi,30,4,16,38650,12360,VACANCES,28,7,2022
54229,2022-07-28,Jeudi,30,4,11,26084,9122,VACANCES,28,7,2022
54230,2022-07-28,Jeudi,30,4,9,25159,10643,VACANCES,28,7,2022
54231,2022-07-28,Jeudi,30,4,7,23635,12807,VACANCES,28,7,2022
54232,2022-07-28,Jeudi,30,4,6,13151,9345,VACANCES,28,7,2022
54233,2022-07-28,Jeudi,30,4,4,780,827,VACANCES,28,7,2022
54234,2022-07-28,Jeudi,30,4,1,338,349,VACANCES,28,7,2022
54236,2022-07-29,Vendredi,30,5,8,29846,13237,VACANCES,29,7,2022
54237,2022-07-29,Vendredi,30,5,13,29552,9375,VACANCES,29,7,2022
54238,2022-07-29,Vendredi,30,5,19,26362,11084,VACANCES,29,7,2022
54239,2022-07-29,Vendredi,30,5,7,21577,13032,VACANCES,29,7,2022
54240,2022-07-29,Vendredi,30,5,20,18281,7965,VACANCES,29,7,2022
54241,2022-07-29,Vendredi,30,5,0,6106,4521,VACANCES,29,7,2022
54242,2022-07-29,Vendredi,30,5,1,3082,1974,VACANCES,29,7,2022
54243,2022-07-29,Vendredi,30,5,4,960,1086,VACANCES,29,7,2022
54245,2022-07-30,Samedi,30,6,16,29081,9626,VACANCES,30,7,2022
54246,2022-07-30,Samedi,30,6,15,28055,9451,VACANCES,30,7,2022
54247,2022-07-30,Samedi,30,6,14,27307,9201,VACANCES,30,7,2022
54248,2022-07-30,Samedi,30,6,11,23375,7813,VACANCES,30,7,2022
54249,2022-07-30,Samedi,30,6,23,10959,5579,VACANCES,30,7,2022
54250,2022-07-30,Samedi,30,6,7,7124,6671,VACANCES,30,7,2022
54251,2022-07-30,Samedi,30,6,6,4650,5885,VACANCES,30,7,2022
54252,2022-07-30,Samedi,30,6,5,3536,3943,VACANCES,30,7,2022
54253,2022-07-30,Samedi,30,6,2,1450,1216,VACANCES,30,7,2022
54254,2022-07-31,Dimanche,30,7,18,19370,6660,VACANCES,31,7,2022
54255,2022-07-31,Dimanche,30,7,19,18271,6363,VACANCES,31,7,2022
54256,2022-07-31,Dimanche,30,7,14,16596,6656,VACANCES,31,7,2022
54257,2022-07-31,Dimanche,30,7,10,12344,5704,VACANCES,31,7,2022
54258,2022-07-31,Dimanche,30,7,22,11883,4673,VACANCES,31,7,2022
54259,2022-07-31,Dimanche,30,7,9,10003,5439,VACANCES,31,7,2022
54260,2022-07-31,Dimanche,30,7,0,6031,3502,VACANCES,31,7,2022
54261,2022-07-31,Dimanche,30,7,7,4564,4741,VACANCES,31,7,2022
54262,2022-07-31,Dimanche,30,7,5,3080,3068,VACANCES,31,7,2022
54263,2022-07-31,Dimanche,30,7,1,565,286,VACANCES,31,7,2022
54264,2022-07-31,Dimanche,30,7,2,109,40,VACANCES,31,7,2022
54265,2022-07-31,Dimanche,30,7,3,4,17,VACANCES,31,7,2022
54266,2022-08-01,Lundi,31,1,19,24265,6485,VACANCES,1,8,2022
54267,2022-08-01,Lundi,31,1,17,23156,6878,VACANCES,1,8,2022
54268,2022-08-01,Lundi,31,1,12,15346,5999,VACANCES,1,8,2022
54269,2022-08-01,Lundi,31,1,11,13936,5707,VACANCES,1,8,2022
54270,2022-08-01,Lundi,31,1,9,10531,5532,VACANCES,1,8,2022
54271,2022-08-01,Lundi,31,1,7,5528,4904,VACANCES,1,8,2022
54272,2022-08-02,Mardi,31,2,17,46533,13682,VACANCES,2,8,2022
54273,2022-08-02,Mardi,31,2,19,28546,11073,VACANCES,2,8,2022
54274,2022-08-02,Mardi,31,2,10,24456,9111,VACANCES,2,8,2022
54275,2022-08-02,Mardi,31,2,20,18701,7940,VACANCES,2,8,2022
54276,2022-08-02,Mardi,31,2,6,12977,9459,VACANCES,2,8,2022
54277,2022-08-02,Mardi,31,2,1,281,396,VACANCES,2,8,2022
54278,2022-08-03,Mercredi,31,3,15,31407,9133,VACANCES,3,8,2022
54279,2022-08-03,Mercredi,31,3,14,31373,9036,VACANCES,3,8,2022
54280,2022-08-03,Mercredi,31,3,12,29133,9216,VACANCES,3,8,2022
54281,2022-08-03,Mercredi,31,3,19,27801,10432,VACANCES,3,8,2022
54282,2022-08-03,Mercredi,31,3,7,23492,13100,VACANCES,3,8,2022
54283,2022-08-03,Mercredi,31,3,20,19536,7659,VACANCES,3,8,2022
54284,2022-08-03,Mercredi,31,3,21,15432,5947,VACANCES,3,8,2022
54285,2022-08-03,Mercredi,31,3,0,4856,4262,VACANCES,3,8,2022
54286,2022-08-03,Mercredi,31,3,4,956,863,VACANCES,3,8,2022
54287,2022-08-03,Mercredi,31,3,1,313,395,VACANCES,3,8,2022
54288,2022-08-04,Jeudi,31,4,15,30455,9174,VACANCES,4,8,2022
54289,2022-08-04,Jeudi,31,4,12,29077,9077,VACANCES,4,8,2022
54290,2022-08-04,Jeudi,31,4,7,23754,13192,VACANCES,4,8,2022
54291,2022-08-04,Jeudi,31,4,22,12962,5496,VACANCES,4,8,2022
54292,2022-08-04,Jeudi,31,4,6,12955,9322,VACANCES,4,8,2022
54293,2022-08-04,Jeudi,31,4,23,10156,5474,VACANCES,4,8,2022
54295,2022-08-05,Vendredi,31,5,17,41384,13142,VACANCES,5,8,2022
54296,2022-08-05,Vendredi,31,5,16,38507,12223,VACANCES,5,8,2022
54297,2022-08-05,Vendredi,31,5,12,30468,9315,VACANCES,5,8,2022
54298,2022-08-05,Vendredi,31,5,9,25005,10758,VACANCES,5,8,2022
54299,2022-08-05,Vendredi,31,5,23,8968,5481,VACANCES,5,8,2022
54300,2022-08-05,Vendredi,31,5,0,5300,4328,VACANCES,5,8,2022
54301,2022-08-05,Vendredi,31,5,1,2294,1883,VACANCES,5,8,2022
54302,2022-08-06,Samedi,31,6,14,27975,9304,VACANCES,6,8,2022
54303,2022-08-06,Samedi,31,6,13,25824,9185,VACANCES,6,8,2022
54304,2022-08-06,Samedi,31,6,12,25395,8809,VACANCES,6,8,2022
54305,2022-08-06,Samedi,31,6,11,23307,7812,VACANCES,6,8,2022
54306,2022-08-06,Samedi,31,6,19,22101,8067,VACANCES,6,8,2022
54307,2022-08-06,Samedi,31,6,9,17344,7634,VACANCES,6,8,2022
54308,2022-08-06,Samedi,31,6,23,12086,5582,VACANCES,6,8,2022
54309,2022-08-06,Samedi,31,6,0,7928,4550,VACANCES,6,8,2022
54310,2022-08-06,Samedi,31,6,7,7439,6789,VACANCES,6,8,2022
54311,2022-08-06,Samedi,31,6,1,4009,1977,VACANCES,6,8,2022
54312,2022-08-06,Samedi,31,6,3,362,361,VACANCES,6,8,2022
54313,2022-08-07,Dimanche,31,7,18,20468,6750,VACANCES,7,8,2022
54314,2022-08-07,Dimanche,31,7,16,18892,6739,VACANCES,7,8,2022
54315,2022-08-07,Dimanche,31,7,20,14799,5457,VACANCES,7,8,2022
54316,2022-08-07,Dimanche,31,7,21,12970,4943,VACANCES,7,8,2022
54317,2022-08-07,Dimanche,31,7,11,12765,5704,VACANCES,7,8,2022
54318,2022-08-07,Dimanche,31,7,10,11009,5659,VACANCES,7,8,2022
54319,2022-08-07,Dimanche,31,7,22,9747,4574,VACANCES,7,8,2022
54320,2022-08-07,Dimanche,31,7,23,7378,4544,VACANCES,7,8,2022
54321,2022-08-07,Dimanche,31,7,0,4345,3497,VACANCES,7,8,2022
54322,2022-08-08,Lundi,32,1,18,39845,13194,VACANCES,8,8,2022
54323,2022-08-08,Lundi,32,1,15,32483,9505,VACANCES,8,8,2022
54324,2022-08-08,Lundi,32,1,14,30037,9180,VACANCES,8,8,2022
54325,2022-08-08,Lundi,32,1,12,28701,9307,VACANCES,8,8,2022
54326,2022-08-08,Lundi,32,1,11,25942,9152,VACANCES,8,8,2022
54327,2022-08-08,Lundi,32,1,7,24505,12946,VACANCES,8,8,2022
54328,2022-08-08,Lundi,32,1,6,13114,9475,VACANCES,8,8,2022
54329,2022-08-08,Lundi,32,1,23,7742,5567,VACANCES,8,8,2022
54330,2022-08-08,Lundi,32,1,1,233,381,VACANCES,8,8,2022
54331,2022-08-09,Mardi,32,2,14,31187,9236,VACANCES,9,8,2022
54332,2022-08-09,Mardi,32,2,13,30519,9409,VACANCES,9,8,2022
54333,2022-08-09,Mardi,32,2,12,30142,9323,VACANCES,9,8,2022
54334,2022-08-09,Mardi,32,2,9,26055,10803,VACANCES,9,8,2022
54335,2022-08-09,Mardi,32,2,20,19067,7843,VACANCES,9,8,2022
54336,2022-08-09,Mardi,32,2,6,13102,9329,VACANCES,9,8,2022
54337,2022-08-09,Mardi,32,2,22,11556,5628,VACANCES,9,8,2022
54338,2022-08-09,Mardi,32,2,4,825,867,VACANCES,9,8,2022
54339,2022-08-10,Mercredi,32,3,7,24134,12698,VACANCES,10,8,2022
54340,2022-08-10,Mercredi,32,3,20,20141,7907,VACANCES,10,8,2022
54341,2022-08-10,Mercredi,32,3,5,5645,5345,VACANCES,10,8,2022
54342,2022-08-10,Mercredi,32,3,4,748,869,VACANCES,10,8,2022
54343,2022-08-10,Mercredi,32,3,1,311,393,VACANCES,10,8,2022
54345,2022-08-11,Jeudi,32,4,9,26286,10774,VACANCES,11,8,2022
54346,2022-08-11,Jeudi,32,4,5,5421,5334,VACANCES,11,8,2022
54347,2022-08-11,Jeudi,32,4,0,4938,4291,VACANCES,11,8,2022
54348,2022-08-11,Jeudi,32,4,1,374,397,VACANCES,11,8,2022
54349,2022-08-12,Vendredi,32,5,19,30899,11166,VACANCES,12,8,2022
54350,2022-08-12,Vendredi,32,5,11,26913,9083,VACANCES,12,8,2022
54351,2022-08-12,Vendredi,32,5,9,25384,10626,VACANCES,12,8,2022
54352,2022-08-12,Vendredi,32,5,7,22033,13090,VACANCES,12,8,2022
54353,2022-08-12,Vendredi,32,5,23,12334,5682,VACANCES,12,8,2022
54354,2022-08-12,Vendredi,32,5,2,1520,1228,VACANCES,12,8,2022
54355,2022-08-13,Samedi,32,6,16,30306,9637,VACANCES,13,8,2022
54356,2022-08-13,Samedi,32,6,15,29947,9489,VACANCES,13,8,2022
54357,2022-08-13,Samedi,32,6,14,28637,9253,VACANCES,13,8,2022
54358,2022-08-13,Samedi,32,6,10,20956,7660,VACANCES,13,8,2022
54359,2022-08-13,Samedi,32,6,6,4924,5923,VACANCES,13,8,2022
54360,2022-08-13,Samedi,32,6,1,3885,2012,VACANCES,13,8,2022
54361,2022-08-13,Samedi,32,6,4,1058,957,VACANCES,13,8,2022
54362,2022-08-13,Samedi,32,6,3,304,359,VACANCES,13,8,2022
54363,2022-08-14,Dimanche,32,7,17,17597,6796,VACANCES,14,8,2022
54364,2022-08-14,Dimanche,32,7,14,14900,6743,VACANCES,14,8,2022
54365,2022-08-14,Dimanche,32,7,1,195,289,VACANCES,14,8,2022
54366,2022-08-15,Lundi,33,1,15,34549,9535,NORMAL,15,8,2022
54367,2022-08-15,Lundi,33,1,12,30765,9331,NORMAL,15,8,2022
54368,2022-08-15,Lundi,33,1,13,30638,9397,NORMAL,15,8,2022
54369,2022-08-15,Lundi,33,1,19,27201,10894,NORMAL,15,8,2022
54370,2022-08-15,Lundi,33,1,21,13636,5998,NORMAL,15,8,2022
54371,2022-08-15,Lundi,33,1,23,7369,5581,NORMAL,15,8,2022
54372,2022-08-15,Lundi,33,1,1,236,395,NORMAL,15,8,2022
54373,2022-08-16,Mardi,33,2,18,47535,13760,NORMAL,16,8,2022
54374,2022-08-16,Mardi,33,2,16,46117,12705,NORMAL,16,8,2022
54375,2022-08-16,Mardi,33,2,14,34973,9240,NORMAL,16,8,2022
54376,2022-08-16,Mardi,33,2,9,27939,10959,NORMAL,16,8,2022
54377,2022-08-16,Mardi,33,2,21,14837,6032,NORMAL,16,8,2022
54378,2022-08-16,Mardi,33,2,6,14216,9441,NORMAL,16,8,2022
54379,2022-08-16,Mardi,33,2,5,6255,5325,NORMAL,16,8,2022
54380,2022-08-16,Mardi,33,2,0,3379,4299,NORMAL,16,8,2022
54381,2022-08-16,Mardi,33,2,4,796,870,NORMAL,16,8,2022
54382,2022-08-17,Mercredi,33,3,18,43451,13538,NORMAL,17,8,2022
54383,2022-08-17,Mercredi,33,3,15,36151,9577,NORMAL,17,8,2022
54384,2022-08-17,Mercredi,33,3,13,33732,9355,NORMAL,17,8,2022
54385,2022-08-17,Mercredi,33,3,7,26819,13319,NORMAL,17,8,2022
54386,2022-08-17,Mercredi,33,3,10,26193,9229,NORMAL,17,8,2022
54387,2022-08-17,Mercredi,33,3,19,25322,10823,NORMAL,17,8,2022
54388,2022-08-17,Mercredi,33,3,6,13534,9463,NORMAL,17,8,2022
54389,2022-08-17,Mercredi,33,3,23,6613,5619,NORMAL,17,8,2022
54390,2022-08-18,Jeudi,33,4,8,40006,13601,NORMAL,18,8,2022
54391,2022-08-18,Jeudi,33,4,11,29382,9138,NORMAL,18,8,2022
54392,2022-08-18,Jeudi,33,4,7,28767,13304,NORMAL,18,8,2022
54393,2022-08-18,Jeudi,33,4,22,11519,5658,NORMAL,18,8,2022
54394,2022-08-19,Vendredi,33,5,17,55474,13663,NORMAL,19,8,2022
54395,2022-08-19,Vendredi,33,5,18,42349,13751,NORMAL,19,8,2022
54396,2022-08-19,Vendredi,33,5,19,29923,11188,NORMAL,19,8,2022
54397,2022-08-19,Vendredi,33,5,11,28493,9093,NORMAL,19,8,2022
54398,2022-08-19,Vendredi,33,5,9,27860,10725,NORMAL,19,8,2022
54399,2022-08-19,Vendredi,33,5,23,10671,5566,NORMAL,19,8,2022
54400,2022-08-19,Vendredi,33,5,0,7187,4440,NORMAL,19,8,2022
54401,2022-08-19,Vendredi,33,5,5,6582,5332,NORMAL,19,8,2022
54402,2022-08-19,Vendredi,33,5,4,1027,1104,NORMAL,19,8,2022
54404,2022-08-20,Samedi,33,6,13,28639,9001,SAMEDI,20,8,2022
54405,2022-08-20,Samedi,33,6,12,27150,8638,SAMEDI,20,8,2022
54406,2022-08-20,Samedi,33,6,8,13090,7170,SAMEDI,20,8,2022
54407,2022-08-21,Dimanche,33,7,14,19506,6669,DIMANCHE,21,8,2022
54408,2022-08-21,Dimanche,33,7,13,18362,6560,DIMANCHE,21,8,2022
54409,2022-08-21,Dimanche,33,7,10,12983,5600,DIMANCHE,21,8,2022
54410,2022-08-21,Dimanche,33,7,22,7797,4541,DIMANCHE,21,8,2022
54411,2022-08-21,Dimanche,33,7,8,6361,4882,DIMANCHE,21,8,2022
54412,2022-08-21,Dimanche,33,7,7,4585,4679,DIMANCHE,21,8,2022
54413,2022-08-21,Dimanche,33,7,6,3537,4266,DIMANCHE,21,8,2022
54414,2022-08-22,Lundi,34,1,16,54776,15068,NORMAL,22,8,2022
54415,2022-08-22,Lundi,34,1,8,47027,15789,NORMAL,22,8,2022
54416,2022-08-22,Lundi,34,1,12,40866,11689,NORMAL,22,8,2022
54417,2022-08-22,Lundi,34,1,7,35139,15500,NORMAL,22,8,2022
54418,2022-08-22,Lundi,34,1,9,32868,13018,NORMAL,22,8,2022
54419,2022-08-22,Lundi,34,1,10,29852,11306,NORMAL,22,8,2022
54420,2022-08-22,Lundi,34,1,6,15265,10094,NORMAL,22,8,2022
54421,2022-08-22,Lundi,34,1,22,8999,5687,NORMAL,22,8,2022
54422,2022-08-23,Mardi,34,2,8,49854,15872,NORMAL,23,8,2022
54423,2022-08-23,Mardi,34,2,11,33629,11184,NORMAL,23,8,2022
54424,2022-08-23,Mardi,34,2,9,30564,12964,NORMAL,23,8,2022
54425,2022-08-23,Mardi,34,2,19,30366,13431,NORMAL,23,8,2022
54426,2022-08-23,Mardi,34,2,10,27486,11289,NORMAL,23,8,2022
54427,2022-08-23,Mardi,34,2,0,2854,4330,NORMAL,23,8,2022
54428,2022-08-23,Mardi,34,2,1,171,324,NORMAL,23,8,2022
54430,2022-08-24,Mercredi,34,3,8,45999,15646,NORMAL,24,8,2022
54431,2022-08-24,Mercredi,34,3,15,42348,11699,NORMAL,24,8,2022
54432,2022-08-24,Mercredi,34,3,14,40382,11213,NORMAL,24,8,2022
54433,2022-08-24,Mercredi,34,3,13,39585,11497,NORMAL,24,8,2022
54434,2022-08-24,Mercredi,34,3,19,32338,13416,NORMAL,24,8,2022
54435,2022-08-24,Mercredi,34,3,21,14280,6449,NORMAL,24,8,2022
54436,2022-08-24,Mercredi,34,3,23,7350,5571,NORMAL,24,8,2022
54437,2022-08-24,Mercredi,34,3,4,659,823,NORMAL,24,8,2022
54438,2022-08-25,Jeudi,34,4,17,66026,16056,NORMAL,25,8,2022
54439,2022-08-25,Jeudi,34,4,13,41973,11680,NORMAL,25,8,2022
54440,2022-08-25,Jeudi,34,4,14,34653,11127,NORMAL,25,8,2022
54441,2022-08-25,Jeudi,34,4,10,27948,11259,NORMAL,25,8,2022
54442,2022-08-25,Jeudi,34,4,20,21999,9453,NORMAL,25,8,2022
54443,2022-08-25,Jeudi,34,4,21,15716,6471,NORMAL,25,8,2022
54444,2022-08-26,Vendredi,34,5,17,60743,15907,NORMAL,26,8,2022
54445,2022-08-26,Vendredi,34,5,16,57692,14936,NORMAL,26,8,2022
54446,2022-08-26,Vendredi,34,5,18,47500,16123,NORMAL,26,8,2022
54447,2022-08-26,Vendredi,34,5,7,43404,15517,NORMAL,26,8,2022
54448,2022-08-26,Vendredi,34,5,12,42851,11724,NORMAL,26,8,2022
54449,2022-08-26,Vendredi,34,5,15,42748,11616,NORMAL,26,8,2022
54450,2022-08-26,Vendredi,34,5,19,34945,13316,NORMAL,26,8,2022
54451,2022-08-26,Vendredi,34,5,21,17123,6387,NORMAL,26,8,2022
54452,2022-08-26,Vendredi,34,5,6,15550,10045,NORMAL,26,8,2022
54453,2022-08-26,Vendredi,34,5,1,3325,1909,NORMAL,26,8,2022
54454,2022-08-26,Vendredi,34,5,2,1425,1251,NORMAL,26,8,2022
54455,2022-08-27,Samedi,34,6,12,30347,8789,SAMEDI,27,8,2022
54456,2022-08-27,Samedi,34,6,9,20058,7610,SAMEDI,27,8,2022
54457,2022-08-27,Samedi,34,6,22,14278,5565,SAMEDI,27,8,2022
54458,2022-08-27,Samedi,34,6,0,8236,4515,SAMEDI,27,8,2022
54459,2022-08-27,Samedi,34,6,1,4510,1935,SAMEDI,27,8,2022
54460,2022-08-27,Samedi,34,6,4,983,957,SAMEDI,27,8,2022
54461,2022-08-27,Samedi,34,6,3,353,351,SAMEDI,27,8,2022
54462,2022-08-28,Dimanche,34,7,15,20351,6674,DIMANCHE,28,8,2022
54463,2022-08-28,Dimanche,34,7,14,19470,6613,DIMANCHE,28,8,2022
54464,2022-08-28,Dimanche,34,7,19,18214,6451,DIMANCHE,28,8,2022
54465,2022-08-28,Dimanche,34,7,12,17181,5858,DIMANCHE,28,8,2022
54466,2022-08-28,Dimanche,34,7,20,15100,5743,DIMANCHE,28,8,2022
54467,2022-08-28,Dimanche,34,7,22,8135,4570,DIMANCHE,28,8,2022
54468,2022-08-28,Dimanche,34,7,23,5681,4570,DIMANCHE,28,8,2022
54469,2022-08-28,Dimanche,34,7,6,3943,4235,DIMANCHE,28,8,2022
54470,2022-08-28,Dimanche,34,7,5,3166,3146,DIMANCHE,28,8,2022
54471,2022-08-29,Lundi,35,1,16,62093,14996,NORMAL,29,8,2022
54472,2022-08-29,Lundi,35,1,18,49675,16222,NORMAL,29,8,2022
54473,2022-08-29,Lundi,35,1,7,49250,15688,NORMAL,29,8,2022
54474,2022-08-29,Lundi,35,1,12,42059,11727,NORMAL,29,8,2022
54475,2022-08-29,Lundi,35,1,14,34247,11138,NORMAL,29,8,2022
54476,2022-08-29,Lundi,35,1,19,31573,13460,NORMAL,29,8,2022
54477,2022-08-29,Lundi,35,1,10,28881,11301,NORMAL,29,8,2022
54478,2022-08-29,Lundi,35,1,21,13507,6445,NORMAL,29,8,2022
54479,2022-08-29,Lundi,35,1,5,6683,5342,NORMAL,29,8,2022
54480,2022-08-29,Lundi,35,1,1,191,321,NORMAL,29,8,2022
54481,2022-08-30,Mardi,35,2,16,63585,14991,NORMAL,30,8,2022
54482,2022-08-30,Mardi,35,2,8,53879,15717,NORMAL,30,8,2022
54483,2022-08-30,Mardi,35,2,12,42558,11759,NORMAL,30,8,2022
54484,2022-08-30,Mardi,35,2,9,32987,13033,NORMAL,30,8,2022
54485,2022-08-30,Mardi,35,2,10,29415,11341,NORMAL,30,8,2022
54486,2022-08-30,Mardi,35,2,23,6311,5595,NORMAL,30,8,2022
54487,2022-08-30,Mardi,35,2,0,2444,4331,NORMAL,30,8,2022
54488,2022-08-31,Mercredi,35,3,16,55538,14851,NORMAL,31,8,2022
54489,2022-08-31,Mercredi,35,3,15,45822,11697,NORMAL,31,8,2022
54490,2022-08-31,Mercredi,35,3,11,40886,11254,NORMAL,31,8,2022
54491,2022-08-31,Mercredi,35,3,9,33350,12876,NORMAL,31,8,2022
54492,2022-08-31,Mercredi,35,3,10,30046,11239,NORMAL,31,8,2022
54493,2022-08-31,Mercredi,35,3,22,11151,5675,NORMAL,31,8,2022
54494,2022-08-31,Mercredi,35,3,23,7242,5627,NORMAL,31,8,2022
54495,2022-09-01,Jeudi,35,4,17,69857,15807,NORMAL,1,9,2022
54496,2022-09-01,Jeudi,35,4,7,54476,15212,NORMAL,1,9,2022
54497,2022-09-01,Jeudi,35,4,14,35214,11129,NORMAL,1,9,2022
54498,2022-09-01,Jeudi,35,4,20,22893,9470,NORMAL,1,9,2022
54499,2022-09-01,Jeudi,35,4,21,14892,6401,NORMAL,1,9,2022
54500,2022-09-01,Jeudi,35,4,0,3420,4306,NORMAL,1,9,2022
54501,2022-09-02,Vendredi,35,5,16,62101,14739,NORMAL,2,9,2022
54502,2022-09-02,Vendredi,35,5,15,45982,11685,NORMAL,2,9,2022
54503,2022-09-02,Vendredi,35,5,12,45645,11757,NORMAL,2,9,2022
54504,2022-09-02,Vendredi,35,5,9,33043,12746,NORMAL,2,9,2022
54505,2022-09-02,Vendredi,35,5,22,14745,5678,NORMAL,2,9,2022
54506,2022-09-02,Vendredi,35,5,5,6815,5373,NORMAL,2,9,2022
54507,2022-09-02,Vendredi,35,5,2,1505,1219,NORMAL,2,9,2022
54508,2022-09-03,Samedi,35,6,16,37727,9894,SAMEDI,3,9,2022
54509,2022-09-03,Samedi,35,6,14,35585,9358,SAMEDI,3,9,2022
54510,2022-09-03,Samedi,35,6,13,31840,9276,SAMEDI,3,9,2022
54511,2022-09-03,Samedi,35,6,11,28883,7946,SAMEDI,3,9,2022
54512,2022-09-03,Samedi,35,6,10,22900,7696,SAMEDI,3,9,2022
54513,2022-09-03,Samedi,35,6,9,18740,7666,SAMEDI,3,9,2022
54514,2022-09-03,Samedi,35,6,21,15272,5652,SAMEDI,3,9,2022
54515,2022-09-03,Samedi,35,6,8,14163,7254,SAMEDI,3,9,2022
54516,2022-09-03,Samedi,35,6,22,13942,5645,SAMEDI,3,9,2022
54517,2022-09-03,Samedi,35,6,1,4134,1951,SAMEDI,3,9,2022
54518,2022-09-03,Samedi,35,6,5,3881,3950,SAMEDI,3,9,2022
54519,2022-09-03,Samedi,35,6,4,1194,985,SAMEDI,3,9,2022
54520,2022-09-04,Dimanche,35,7,17,25850,6736,DIMANCHE,4,9,2022
54521,2022-09-04,Dimanche,35,7,19,19964,6495,DIMANCHE,4,9,2022
54522,2022-09-04,Dimanche,35,7,10,14543,5559,DIMANCHE,4,9,2022
54523,2022-09-04,Dimanche,35,7,22,8390,4648,DIMANCHE,4,9,2022
54524,2022-09-04,Dimanche,35,7,8,6946,4874,DIMANCHE,4,9,2022
54525,2022-09-04,Dimanche,35,7,4,942,588,DIMANCHE,4,9,2022
54526,2022-09-05,Lundi,36,1,7,51789,15540,NORMAL,5,9,2022
54527,2022-09-05,Lundi,36,1,15,41433,11598,NORMAL,5,9,2022
54528,2022-09-05,Lundi,36,1,19,31215,13259,NORMAL,5,9,2022
54529,2022-09-05,Lundi,36,1,10,27721,11272,NORMAL,5,9,2022
54530,2022-09-05,Lundi,36,1,22,8535,5653,NORMAL,5,9,2022
54531,2022-09-05,Lundi,36,1,23,5381,5559,NORMAL,5,9,2022
54532,2022-09-05,Lundi,36,1,0,2285,4307,NORMAL,5,9,2022
54533,2022-09-06,Mardi,36,2,15,44693,11712,NORMAL,6,9,2022
54534,2022-09-06,Mardi,36,2,13,43152,11680,NORMAL,6,9,2022
54535,2022-09-06,Mardi,36,2,12,43090,11796,NORMAL,6,9,2022
54536,2022-09-06,Mardi,36,2,11,35855,11246,NORMAL,6,9,2022
54537,2022-09-06,Mardi,36,2,20,19730,9381,NORMAL,6,9,2022
54538,2022-09-06,Mardi,36,2,21,12815,6472,NORMAL,6,9,2022
54539,2022-09-06,Mardi,36,2,0,2473,4330,NORMAL,6,9,2022
54540,2022-09-07,Mercredi,36,3,17,64200,15309,NORMAL,7,9,2022
54541,2022-09-07,Mercredi,36,3,14,43844,11119,NORMAL,7,9,2022
54542,2022-09-07,Mercredi,36,3,9,33536,12563,NORMAL,7,9,2022
54543,2022-09-07,Mercredi,36,3,19,33365,13318,NORMAL,7,9,2022
54544,2022-09-07,Mercredi,36,3,22,12388,5649,NORMAL,7,9,2022
54545,2022-09-07,Mercredi,36,3,4,724,817,NORMAL,7,9,2022
54546,2022-09-07,Mercredi,36,3,1,348,310,NORMAL,7,9,2022
54547,2022-09-08,Jeudi,36,4,17,26622,6915,VACANCES,8,9,2022
54548,2022-09-08,Jeudi,36,4,16,23997,6882,VACANCES,8,9,2022
54549,2022-09-08,Jeudi,36,4,14,21776,6781,VACANCES,8,9,2022
54550,2022-09-08,Jeudi,36,4,13,20128,6671,VACANCES,8,9,2022
54551,2022-09-08,Jeudi,36,4,12,18433,5997,VACANCES,8,9,2022
54552,2022-09-08,Jeudi,36,4,9,13259,5548,VACANCES,8,9,2022
54553,2022-09-08,Jeudi,36,4,23,5515,4567,VACANCES,8,9,2022
54554,2022-09-08,Jeudi,36,4,4,816,610,VACANCES,8,9,2022
54555,2022-09-09,Vendredi,36,5,17,54304,15636,NORMAL,9,9,2022
54556,2022-09-09,Vendredi,36,5,12,39085,11733,NORMAL,9,9,2022
54557,2022-09-09,Vendredi,36,5,11,35328,11221,NORMAL,9,9,2022
54558,2022-09-09,Vendredi,36,5,9,32348,12833,NORMAL,9,9,2022
54559,2022-09-09,Vendredi,36,5,21,16535,6456,NORMAL,9,9,2022
54560,2022-09-09,Vendredi,36,5,5,5224,5350,NORMAL,9,9,2022
54561,2022-09-09,Vendredi,36,5,3,271,366,NORMAL,9,9,2022
54562,2022-09-10,Samedi,36,6,15,35976,9720,SAMEDI,10,9,2022
54563,2022-09-10,Samedi,36,6,14,34595,9366,SAMEDI,10,9,2022
54564,2022-09-10,Samedi,36,6,22,12675,5584,SAMEDI,10,9,2022
54565,2022-09-10,Samedi,36,6,0,6491,4492,SAMEDI,10,9,2022
54566,2022-09-11,Dimanche,36,7,18,21525,6585,DIMANCHE,11,9,2022
54567,2022-09-11,Dimanche,36,7,15,20275,6502,DIMANCHE,11,9,2022
